Item-id,Item Type ,Store_1,Store_2,Store_3,Store_4,Sales,Currency
63-163-3893,Food,0,0,1,0,424.25,Dollar
19-125-1438,Food,0,1,1,0,453.87,Euro
32-713-3434,f,0,1,1,0,265.30,Euro
22-338-9445,Food,1,1,1,1,403.69,Dollar
73-084-3067,Food,0,0,0,0,281.87,Dollar
41-856-0144,F,1,0,1,0,291.63,Dollar
60-211-8176,F,0,1,0,0,409.69,Euro
28-408-9887,DR,1,0,0,1,322.14,Euro
72-474-0077,Food,0,0,1,1,431.93,Dollar
68-645-4382,Food,1,1,1,1,389.67,Dollar
41-233-0751,Food,0,0,1,1,494.72,Dollar
00-292-2337,f,0,0,1,0,402.50,Euro
63-432-1334,f,1,0,1,1,483.58,Dollar
54-092-8068,,1,1,0,1,272.55,Dollar
98-262-1432,f,1,0,1,1,340.21,Euro
46-060-1664,Drink,0,1,0,0,396.75,Euro
10-767-4948,Food,0,1,1,0,251.02,Euro
03-568-7473,Drink,0,0,1,1,287.32,Euro
40-887-7522,Food,1,1,0,0,495.74,Euro
78-071-5152,,0,1,1,1,270.37,Euro
72-270-7547,f,1,1,1,0,451.84,Euro
85-399-0444,f,0,0,1,0,317.94,Dollar
97-344-3808,F,0,1,1,1,374.16,Euro
75-514-5553,DR,0,0,1,1,314.26,Euro
61-167-3675,f,0,1,0,0,259.76,Dollar
62-688-4373,f,1,1,1,0,350.99,Euro
13-407-4291,F,0,1,1,0,335.18,Euro
61-975-2938,DR,0,1,1,0,361.95,Euro
21-075-9740,f,0,1,0,0,291.76,Euro
41-376-5617,F,0,0,0,1,266.52,Dollar
35-096-2269,Drink,0,0,0,0,303.64,Euro
32-763-5717,,1,0,1,0,286.50,Euro
46-453-0354,f,1,1,0,1,391.90,Euro
04-789-6017,f,0,1,1,1,338.78,Euro
09-184-9072,Food,1,1,0,1,259.40,Euro
45-014-9843,Drink,1,0,0,0,280.68,Euro
69-333-5226,f,0,0,1,0,394.33,Dollar
72-724-2851,F,0,1,1,0,273.35,Dollar
94-076-0428,DR,0,1,1,0,256.87,Dollar
93-625-0310,Drink,1,1,0,1,427.86,Euro
14-785-9948,Food,1,1,1,0,438.63,Euro
54-151-9896,f,0,0,0,1,411.19,Dollar
05-417-2407,Food,0,0,1,1,299.93,Dollar
34-530-5219,DR,0,1,1,0,383.81,Euro
28-751-8544,F,0,0,1,0,346.28,Euro
77-616-9632,Food,1,0,1,1,426.34,Dollar
72-354-4101,f,1,1,0,0,391.83,Dollar
36-155-1286,Food,0,1,0,0,273.75,Euro
03-774-0017,Food,1,1,0,1,288.67,Dollar
91-029-9052,DR,0,1,1,1,356.72,Dollar
53-764-2215,f,0,1,1,1,326.37,Dollar
29-332-9466,f,1,0,0,0,354.99,Euro
93-498-0135,Drink,0,0,0,0,266.46,Dollar
72-710-8984,DR,1,0,1,1,284.29,Dollar
17-115-1977,f,0,1,0,1,458.96,Dollar
57-683-0338,F,0,0,0,1,299.99,Euro
71-595-1730,F,1,1,1,0,371.43,Euro
39-641-7295,F,0,0,1,1,343.72,Euro
31-374-5279,F,0,0,0,1,323.72,Euro
03-562-9633,DR,0,0,0,0,451.29,Dollar
97-446-1830,DR,0,1,1,1,283.50,Euro
25-631-8531,Drink,1,0,1,0,399.74,Dollar
61-650-3858,Food,0,1,0,1,274.67,Dollar
56-222-8303,DR,0,1,1,0,312.91,Euro
81-954-9802,,1,1,0,0,268.71,Dollar
88-155-2127,f,0,0,0,1,414.38,Euro
51-602-8726,F,1,0,1,1,473.01,Dollar
41-931-5849,Food,0,0,1,0,278.42,Dollar
19-028-8199,,0,1,1,0,343.02,Dollar
46-715-6612,Drink,1,0,1,0,322.62,Euro
60-510-9427,Drink,0,1,0,1,365.57,Euro
43-426-2055,f,0,1,1,1,404.30,Dollar
16-980-2470,DR,0,1,0,1,268.82,Dollar
51-936-8941,Food,0,1,1,1,424.34,Euro
64-198-7116,,1,0,0,1,464.22,Euro
83-362-6938,DR,0,0,0,1,469.57,Euro
93-282-8005,F,0,0,1,1,279.50,Euro
48-217-1675,Food,1,1,1,0,493.61,Euro
46-294-0721,f,0,1,0,1,476.86,Dollar
46-065-2100,DR,1,1,1,0,263.85,Euro
79-435-2258,Food,0,1,1,1,290.33,Dollar
93-798-9707,Food,1,0,0,0,384.80,Dollar
18-305-8482,Drink,0,1,0,1,296.75,Euro
16-440-1025,Drink,0,1,0,1,381.44,Euro
81-196-7542,Drink,1,1,1,0,363.36,Euro
60-373-0513,DR,1,1,1,1,343.30,Euro
12-355-2843,Drink,0,1,1,0,477.73,Euro
00-914-3842,f,0,1,0,1,492.26,Euro
99-196-9092,Drink,0,0,0,1,489.14,Dollar
45-333-5851,Drink,0,0,0,0,470.29,Euro
96-762-7125,F,0,0,0,1,473.70,Dollar
01-615-8728,DR,1,1,0,1,423.92,Euro
61-042-3934,f,0,1,1,0,374.99,Dollar
70-940-4960,Drink,0,0,0,1,372.73,Dollar
97-525-5756,DR,0,1,0,0,360.62,Dollar
24-182-2453,f,1,0,0,0,404.85,Dollar
12-319-4393,,1,0,1,1,330.81,Dollar
91-071-7051,Drink,1,0,0,1,266.59,Dollar
58-432-5707,Drink,0,1,0,1,480.94,Euro
26-008-2305,F,1,1,0,0,406.34,Dollar
37-188-2228,Drink,0,1,0,1,481.51,Dollar
46-981-5781,DR,1,0,0,0,,Euro
15-782-8813,F,1,0,0,1,376.77,Euro
57-283-1735,Drink,0,1,0,1,307.05,Dollar
28-281-9613,F,0,0,1,1,423.53,Euro
84-165-4713,Food,1,1,1,0,317.94,Euro
44-459-0971,f,1,1,0,0,347.03,Dollar
72-128-9303,Drink,0,1,0,0,276.65,Dollar
44-330-2153,F,0,1,0,0,360.51,Euro
19-600-3937,DR,1,1,1,1,,Dollar
99-159-5421,F,0,1,0,1,331.78,Euro
09-264-0953,Drink,1,0,1,1,442.08,Dollar
63-517-1159,f,0,1,0,1,478.84,Euro
42-343-6117,f,1,0,1,1,342.29,Dollar
78-350-1224,Food,1,1,1,1,328.66,Dollar
42-454-2277,Food,1,0,1,1,433.21,Dollar
84-749-0372,Drink,1,0,0,0,492.24,Euro
70-473-6183,Food,1,1,1,1,435.42,Euro
20-370-2869,DR,0,1,1,0,409.32,Euro
67-016-1057,DR,1,0,1,1,441.58,Dollar
73-058-8073,f,1,0,1,0,479.54,Dollar
27-755-9884,Drink,1,1,0,0,361.68,Euro
01-939-7859,Food,0,0,0,0,380.29,Dollar
83-423-8407,f,1,1,0,1,300.66,Euro
84-315-3858,,0,1,1,0,331.72,Euro
40-450-0836,Drink,1,0,0,0,429.56,Euro
70-600-0479,DR,0,1,1,1,481.90,Dollar
56-961-4119,DR,0,0,1,0,361.51,Dollar
66-053-5207,Food,0,0,0,1,415.48,Dollar
89-037-3601,Drink,1,1,0,1,447.12,Dollar
85-832-6553,F,0,1,1,0,401.59,Dollar
69-390-7613,DR,0,0,0,0,450.44,Dollar
10-324-9505,Food,0,0,1,0,374.09,Dollar
20-027-0392,Drink,1,0,0,1,326.19,Dollar
02-709-6100,f,1,1,0,0,423.58,Euro
11-763-4792,f,0,1,0,1,317.73,Dollar
73-112-9155,f,0,1,0,0,267.58,Dollar
71-851-7416,Food,1,0,0,0,409.62,Euro
73-847-8745,DR,0,0,1,1,318.64,Euro
14-547-6101,Food,1,0,0,1,446.90,Dollar
99-185-7661,F,0,1,0,1,446.40,Euro
80-395-8727,Drink,1,1,1,1,367.91,Dollar
18-785-0333,Drink,0,0,0,1,359.22,Euro
24-723-2046,F,0,0,1,0,424.50,Euro
45-210-2824,DR,1,0,0,0,271.48,Euro
84-936-4946,F,0,1,1,0,305.88,Euro
33-877-7317,Food,1,0,1,1,411.41,Euro
57-926-7761,Drink,0,1,1,1,466.08,Euro
82-718-1545,F,0,0,1,1,306.09,Euro
97-788-8936,DR,1,0,1,0,463.37,Dollar
31-597-1471,Food,1,0,1,1,303.36,Euro
70-721-3204,F,0,0,0,1,357.16,Dollar
35-865-6375,f,1,1,1,0,258.58,Dollar
26-058-0196,F,1,0,0,0,315.17,Euro
98-486-6344,Drink,1,1,0,1,305.09,Dollar
24-120-7422,F,1,0,1,1,425.76,Euro
15-171-5449,Food,0,0,1,0,349.13,Dollar
95-680-9702,,0,0,1,0,437.81,Euro
36-632-5822,Drink,0,0,0,1,339.53,Dollar
19-180-1150,DR,0,0,0,1,470.25,Euro
43-983-4726,F,0,0,1,1,280.14,Dollar
35-884-2794,Drink,0,1,1,1,321.88,Dollar
36-040-2385,Food,0,1,1,1,278.57,Euro
75-074-4098,,1,1,1,1,365.29,Dollar
43-582-9914,Drink,1,0,0,1,250.86,Dollar
82-914-6867,Food,0,1,1,0,462.15,Dollar
53-697-3730,F,1,1,0,0,299.54,Dollar
12-849-0807,DR,0,0,1,1,394.57,Dollar
57-227-1005,Drink,0,0,0,0,499.98,Euro
05-101-0194,Drink,1,0,1,1,445.50,Dollar
78-236-5210,Drink,1,1,1,1,480.15,Euro
98-075-5580,Food,1,0,0,0,484.69,Euro
39-664-8596,DR,1,1,0,1,478.45,Dollar
65-462-6495,Food,1,1,0,1,339.89,Dollar
17-802-7368,Drink,1,1,0,0,253.99,Dollar
79-024-7800,F,0,0,1,0,269.04,Euro
82-194-6956,Food,1,1,1,0,388.76,Dollar
85-264-5027,DR,0,1,1,0,451.39,Euro
58-240-3237,,0,0,1,0,,Dollar
16-171-2000,f,0,1,1,0,263.79,Euro
58-864-7185,F,0,0,0,0,357.81,Dollar
79-642-6100,Food,0,0,0,1,409.90,Dollar
67-670-6210,f,0,1,0,1,319.30,Dollar
32-269-8865,Food,0,0,1,1,367.05,Dollar
79-339-1205,Drink,0,0,1,0,350.04,Euro
90-315-4494,F,1,0,0,0,346.86,Dollar
44-931-9132,DR,1,1,1,1,483.09,Dollar
43-434-1488,Food,1,0,0,0,488.48,Dollar
53-622-1702,F,1,1,0,0,266.91,Dollar
19-139-3218,DR,0,1,1,1,498.81,Dollar
01-281-7081,DR,1,0,1,0,431.15,Euro
38-454-5689,F,1,0,1,0,450.31,Dollar
84-934-5041,F,1,1,1,1,315.75,Euro
18-813-8434,DR,1,0,0,1,473.63,Dollar
38-739-3033,Drink,0,0,1,1,477.64,Dollar
86-550-1030,Food,1,1,0,1,395.87,Euro
66-419-8954,Food,1,1,0,1,322.87,Dollar
34-108-6075,Drink,0,0,0,0,496.46,Dollar
12-900-6913,Drink,1,1,1,1,408.58,Dollar
23-397-8204,F,1,1,0,0,295.20,Dollar
00-176-6052,F,1,1,1,1,269.71,Dollar
45-013-5144,F,1,0,1,0,254.74,Euro
54-029-9411,Food,1,1,1,1,290.97,Dollar
62-776-7012,F,0,0,0,0,499.49,Dollar
04-534-3194,Drink,1,0,0,1,305.15,Euro
79-587-6848,F,0,1,0,1,404.89,Dollar
13-368-0063,Drink,0,0,1,1,330.58,Euro
93-753-2444,Food,1,1,1,1,340.78,Dollar
86-365-8321,f,1,1,1,1,342.81,Dollar
63-741-6290,DR,0,0,0,0,414.99,Euro
54-990-3923,Food,1,1,1,0,437.18,Dollar
23-797-5893,F,1,1,1,0,255.89,Euro
77-660-8954,f,1,0,0,1,459.83,Euro
19-948-8922,Food,0,0,0,0,432.93,Dollar
10-328-9836,Food,1,1,0,1,277.64,Dollar
54-425-6126,DR,0,1,1,1,441.83,Euro
04-660-5272,F,0,1,1,1,311.28,Euro
46-183-2684,DR,1,0,0,0,286.16,Dollar
35-129-0702,Food,0,1,1,0,302.03,Euro
80-734-9597,F,0,0,1,1,,Dollar
61-708-1759,Drink,0,0,0,0,370.07,Euro
30-811-3410,Drink,0,0,0,1,354.33,Dollar
89-414-5885,Drink,1,0,1,1,284.48,Dollar
88-918-0782,Food,1,1,0,0,364.10,Euro
28-998-3822,F,0,1,1,1,355.01,Euro
64-071-8103,DR,1,0,0,1,371.36,Dollar
73-877-9007,Food,1,1,1,0,329.60,Dollar
97-237-2479,DR,1,0,1,1,446.54,Euro
08-070-6848,F,1,0,0,0,369.43,Euro
27-707-9651,f,0,1,0,0,,Euro
17-345-4153,F,1,0,1,1,490.96,Dollar
23-476-2190,Food,0,0,0,0,345.91,Euro
72-601-2169,Food,1,1,1,0,265.08,Euro
14-232-2736,F,0,0,1,0,498.18,Euro
55-652-6915,DR,0,0,0,1,301.43,Dollar
67-138-2566,DR,0,1,0,1,311.52,Euro
39-628-4923,F,0,1,1,1,,Dollar
31-291-0928,F,1,0,0,1,278.02,Euro
39-478-0295,Food,1,0,1,0,310.33,Euro
21-260-9131,DR,1,0,1,0,360.87,Euro
43-078-8475,Food,1,1,1,1,273.44,Dollar
63-869-8624,DR,0,1,1,0,447.37,Dollar
59-325-1478,DR,1,0,1,0,382.79,Euro
13-313-4659,Drink,1,1,1,1,296.65,Euro
47-950-5868,f,0,1,1,0,380.76,Dollar
90-376-4383,F,0,0,0,1,488.27,Dollar
22-638-2369,Drink,1,0,1,0,293.15,Euro
47-106-5463,F,0,0,1,1,337.05,Dollar
42-078-9254,DR,1,0,0,1,294.32,Euro
94-198-7230,Drink,1,1,0,0,358.59,Euro
29-126-5248,Drink,0,1,0,0,388.41,Dollar
34-747-9904,f,0,1,1,1,387.81,Euro
07-150-6611,DR,0,1,0,1,482.01,Dollar
20-449-5055,Drink,1,0,1,1,484.61,Euro
94-145-0740,f,0,0,1,0,395.60,Euro
21-107-3487,DR,0,0,0,0,345.98,Dollar
60-245-8481,DR,0,0,0,0,337.36,Dollar
68-510-0755,,1,0,1,0,425.90,Dollar
10-307-8003,Food,1,0,1,0,475.95,Dollar
01-617-0196,Food,1,0,1,0,315.33,Euro
37-818-9001,f,0,1,1,1,290.40,Euro
62-795-7282,F,0,0,0,0,352.52,Dollar
75-655-6771,f,0,1,1,0,403.07,Euro
86-503-1604,Drink,0,1,1,0,452.33,Dollar
44-299-3898,F,1,0,0,0,342.25,Dollar
52-869-0714,Food,1,0,1,0,422.52,Dollar
18-652-7493,F,1,0,1,1,475.08,Dollar
54-425-2467,Food,1,1,1,1,350.27,Euro
18-563-8794,Drink,0,0,1,1,323.88,Dollar
23-514-2707,Drink,0,0,0,1,287.45,Dollar
80-082-5345,Food,0,0,1,1,347.84,Euro
21-107-3487,DR,0,0,0,0,345.98,Dollar
60-245-8481,DR,0,0,0,0,337.36,Dollar
68-510-0755,,1,0,1,0,425.90,Dollar
10-307-8003,Food,1,0,1,0,475.95,Dollar
01-617-0196,Food,1,0,1,0,315.33,Euro
37-818-9001,f,0,1,1,1,290.40,Euro
62-795-7282,F,0,0,0,0,352.52,Dollar
75-655-6771,f,0,1,1,0,403.07,Euro
86-503-1604,Drink,0,1,1,0,452.33,Dollar
44-299-3898,F,1,0,0,0,342.25,Dollar
52-869-0714,Food,1,0,1,0,422.52,Dollar
18-652-7493,F,1,0,1,1,475.08,Dollar
54-425-2467,Food,1,1,1,1,350.27,Euro
18-563-8794,Drink,0,0,1,1,323.88,Dollar
23-514-2707,Drink,0,0,0,1,287.45,Dollar
80-082-5345,Food,0,0,1,1,347.84,Euro
