Store_ID,City,Item1,Item2,Item3,Item4,Monthly_Sales,Currency
026468963-1,amman,2,0,1,2,38865.76,JOD
009380576-4,Zarqa,1,0,1,0,50929.96,USD
255592829-4,Capital City,0,1,1,0,15313.54,JOD
290379091-4,Amman,1,2,2,0,32830.94,JOD
210300608-9,Amman,2,2,1,2,21175.18,JOD
378309679-0,Capital City,0,1,2,1,28655.39,JOD
138354050-0,Capital City,1,1,0,2,14711.20,USD
045034210-7,Amman,2,0,1,0,38501.80,JOD
078824466-3,Amman,0,2,0,1,26005.49,USD
000794878-6,Capital City,0,0,0,1,41346.88,USD
662066293-5,Amman,0,0,1,0,23389.06,USD
863479054-1,,1,0,0,2,12788.62,USD
375171220-8,Zarqa,2,1,0,0,41651.32,USD
868818656-1,zaqra,0,1,0,0,40534.79,USD
287202298-8,zaqra,2,1,1,0,44854.28,USD
478727478-3,amman,0,1,1,2,49224.68,USD
166074031-2,Amman,1,0,1,1,16991.08,JOD
860349647-1,A'zarqa,1,0,2,0,17851.59,JOD
718231686-2,Amman,2,1,0,1,49659.90,USD
809936730-8,amman,2,2,0,0,12594.88,JOD
761126328-5,Amman,1,0,0,2,52287.77,USD
714637474-2,amman,0,1,2,0,31012.10,USD
054043637-2,Zarqa,1,1,1,1,30008.92,JOD
312948701-8,Zarqa,1,1,2,2,33228.64,USD
889131271-1,amman,1,0,0,1,41833.40,USD
093022597-X,Zarqa,1,1,0,0,43283.40,USD
960455258-9,A'zarqa,1,2,2,0,34230.04,JOD
205201377-6,amman,1,1,0,1,13305.92,JOD
819911241-7,Capital City,0,2,0,2,27957.24,JOD
312497792-0,Capital City,1,0,2,0,17334.46,USD
013931804-6,Amman,1,2,2,1,17350.19,USD
728139379-2,Amman,0,2,0,1,41995.27,JOD
404710749-2,Capital City,2,0,1,0,38331.20,JOD
517090707-9,amman,2,0,1,2,12366.92,JOD
563632332-8,Zarqa,2,0,1,0,43752.95,USD
399520711-1,Zarqa,2,2,2,2,23783.54,USD
521879445-7,amman,1,2,0,2,30038.08,USD
845932196-7,A'zarqa,0,0,2,0,15592.32,USD
841827575-8,A'zarqa,2,0,2,2,35137.33,USD
929984697-9,Capital City,0,1,1,2,21917.92,JOD
244675537-2,Capital City,2,0,1,2,46068.78,JOD
513852349-X,zaqra,0,2,1,0,24062.45,JOD
981967088-8,Zarqa,2,0,2,0,51815.38,USD
847209884-2,amman,2,0,0,1,30897.49,USD
360738881-4,Amman,0,2,0,0,15328.27,USD
648815842-2,zaqra,1,0,0,2,47404.19,JOD
508424853-4,zaqra,1,0,1,2,15798.09,USD
252833738-8,A'zarqa,0,2,2,1,20365.17,JOD
147216152-1,,1,0,1,1,27902.36,JOD
994652540-2,zaqra,2,2,2,0,42104.92,JOD
370274703-6,Amman,2,0,0,0,44408.68,JOD
900625813-X,amman,0,0,0,1,45110.43,USD
964118896-8,A'zarqa,1,0,1,1,48146.10,USD
170085361-9,Amman,0,2,1,2,34632.03,USD
329575163-3,zaqra,1,1,1,2,26530.51,USD
519133042-0,A'zarqa,0,0,2,2,45457.80,USD
829251536-4,Zarqa,0,0,1,1,15478.11,JOD
544651542-0,Zarqa,2,2,2,1,47999.91,USD
377157181-2,A'zarqa,1,0,2,2,46801.13,JOD
631796967-1,amman,2,1,0,2,26747.95,USD
490690327-4,Zarqa,2,2,1,1,13005.06,USD
405392907-5,Zarqa,0,0,2,2,20158.33,JOD
231553744-4,Amman,0,0,1,0,50087.41,USD
128188196-1,Zarqa,1,0,1,1,34458.55,USD
848422365-5,Amman,2,1,0,2,39644.27,USD
218213568-5,amman,0,1,1,0,24474.09,USD
346597751-3,,1,1,2,0,38086.36,USD
414056842-9,zaqra,1,0,1,2,12684.57,USD
786943125-7,zaqra,0,0,0,0,48627.91,JOD
867278147-3,A'zarqa,1,1,0,0,45083.14,JOD
291777176-3,A'zarqa,1,2,0,2,19000.26,JOD
778745811-9,Capital City,1,2,2,2,27194.67,JOD
956640340-2,amman,0,0,2,0,25222.03,USD
472942624-X,amman,1,1,1,1,32173.28,JOD
462424443-5,Zarqa,1,0,2,2,26846.53,USD
647799720-7,Amman,0,2,1,0,45027.36,USD
183578030-X,Amman,1,2,1,0,28500.81,USD
901359675-4,A'zarqa,0,0,0,2,26417.33,USD
001094625-X,Zarqa,2,1,0,2,14287.95,JOD
295417380-7,zaqra,1,0,1,0,46035.98,USD
478487521-2,Zarqa,2,2,0,1,46725.37,JOD
371137751-3,amman,2,2,2,1,31068.47,JOD
877066274-6,zaqra,1,0,0,2,39615.75,JOD
260223045-6,zaqra,2,0,1,2,30453.07,USD
065378463-5,Zarqa,2,1,1,1,28554.21,JOD
080016909-3,Capital City,0,0,0,0,45239.41,USD
733379211-0,zaqra,2,1,1,1,22169.00,USD
025290669-1,Capital City,0,1,0,2,16631.84,USD
463414379-8,A'zarqa,1,1,1,0,18458.15,USD
698621463-4,amman,1,1,2,0,35429.82,USD
461524590-4,amman,0,0,2,2,40940.30,USD
779829267-5,Amman,0,1,0,0,34730.65,JOD
468091888-8,amman,0,1,2,2,50612.55,JOD
713718720-X,Zarqa,0,1,0,2,46480.76,USD
256168450-4,Capital City,1,2,0,1,23079.41,JOD
963438873-6,A'zarqa,0,0,1,0,44916.65,JOD
227422101-4,Zarqa,2,1,0,2,45560.42,USD
385197234-1,zaqra,0,2,1,2,20388.79,JOD
281562526-1,zaqra,2,0,1,2,16132.97,JOD
037943941-7,Zarqa,0,2,2,2,32536.47,USD
770509678-1,Capital City,2,0,1,1,32403.77,USD
055129262-8,amman,1,0,0,0,42128.37,USD
271026875-2,zaqra,1,2,1,2,45981.09,JOD
992867734-4,Zarqa,1,0,2,1,38445.81,JOD
081506513-2,Zarqa,2,0,1,2,45954.71,JOD
375644831-2,Zarqa,0,2,0,2,20845.84,USD
586181675-1,zaqra,1,1,1,0,24772.43,JOD
320370843-4,Zarqa,2,1,0,0,35753.30,USD
146740419-5,A'zarqa,0,2,0,2,13977.91,JOD
810261553-2,Amman,1,0,0,0,21093.48,USD
752837632-9,A'zarqa,1,2,2,1,41386.63,JOD
713243334-2,zaqra,1,1,2,2,20808.03,JOD
149641476-4,zaqra,2,1,2,2,18702.01,JOD
276201793-9,Capital City,0,0,2,0,36934.31,USD
584860479-7,zaqra,2,2,1,2,26136.13,JOD
047088904-7,,2,1,0,1,16349.41,USD
609891759-0,A'zarqa,0,0,1,1,49698.88,USD
855336294-9,zaqra,2,1,2,1,40193.02,USD
416041985-2,Amman,2,1,1,0,27823.26,USD
287733264-0,A'zarqa,2,1,2,1,35965.04,USD
903153659-8,Zarqa,2,0,1,1,19534.92,JOD
550126576-1,A'zarqa,1,1,0,0,33649.49,USD
817435935-4,zaqra,2,0,1,1,16875.21,JOD
224399853-X,A'zarqa,1,0,0,1,50241.54,USD
796354857-X,Capital City,1,2,2,1,21986.66,USD
589583390-X,Amman,1,2,2,0,13121.25,USD
937369372-7,amman,2,1,0,0,46828.99,USD
783201904-2,zaqra,1,1,1,2,49000.17,USD
590641049-X,amman,0,0,0,1,16417.21,JOD
981799740-5,Capital City,0,0,0,1,19935.29,USD
378954442-6,amman,2,0,2,1,19822.50,JOD
835523895-8,zaqra,0,2,0,1,44025.20,USD
345106141-4,amman,1,2,0,0,43891.76,JOD
493594989-9,Zarqa,1,0,0,1,41158.08,JOD
108284257-5,zaqra,1,1,1,2,35479.68,JOD
209297008-9,amman,0,1,2,0,34912.87,JOD
823772552-2,Amman,1,0,2,1,32822.17,JOD
206563350-6,zaqra,1,1,1,2,34286.50,JOD
258972009-2,Capital City,2,1,1,1,44570.12,JOD
734243300-4,Capital City,2,1,1,2,17362.18,USD
229914812-4,amman,1,0,0,0,15345.62,USD
814436142-3,zaqra,2,2,2,2,50996.64,USD
407673131-X,amman,1,0,0,0,37093.52,JOD
177110093-1,Amman,1,2,1,0,36265.65,JOD
128251849-6,A'zarqa,0,2,0,1,45863.42,JOD
566982261-7,amman,2,2,0,0,48908.15,USD
041826857-6,zaqra,2,0,1,2,46466.44,USD
452910772-8,Amman,0,2,0,0,40335.88,USD
037878606-7,zaqra,0,0,0,1,40941.00,USD
964813204-6,amman,2,1,0,1,37561.09,USD
034895044-6,Capital City,1,2,1,0,41123.93,JOD
715138103-4,zaqra,2,0,0,0,15721.14,USD
844625560-X,amman,2,1,0,2,22745.27,JOD
934333948-8,zaqra,2,0,0,2,32829.82,USD
133366510-5,Amman,0,0,0,1,12666.68,JOD
879297546-1,zaqra,2,2,2,0,27016.20,JOD
434665770-2,Amman,2,0,2,1,29073.63,USD
969282873-5,amman,2,1,1,0,13462.77,USD
695752676-3,A'zarqa,1,2,2,0,37024.18,USD
196269370-8,Amman,2,2,0,2,27431.48,USD
710579380-5,Zarqa,2,0,2,0,23111.79,JOD
915963521-5,Amman,2,2,1,1,50582.23,JOD
924786837-8,Capital City,2,0,1,1,35428.60,JOD
892076603-7,Amman,1,1,1,1,28121.05,USD
763408494-8,A'zarqa,0,2,0,0,51748.99,JOD
318681208-9,Zarqa,1,0,0,0,20369.80,JOD
400639243-5,,0,0,2,2,43325.22,USD
887809514-1,Zarqa,1,0,0,0,51983.42,JOD
914326627-4,zaqra,2,0,2,1,24191.00,JOD
829547252-6,Zarqa,0,2,2,2,26848.58,JOD
608277339-X,Capital City,2,2,1,0,43436.43,USD
444009430-9,zaqra,2,2,2,2,48662.65,USD
793236786-7,,2,1,1,0,29080.79,USD
254939564-6,amman,2,2,1,1,25544.68,JOD
326547764-9,zaqra,0,2,2,0,27414.27,JOD
564567346-8,Zarqa,2,1,0,1,51985.20,USD
706635862-7,,0,1,0,0,15245.04,USD
998793080-8,Zarqa,2,1,0,2,18383.33,USD
768827016-2,Capital City,1,1,2,1,20074.78,JOD
272461082-2,Zarqa,1,2,2,0,40796.04,JOD
920998120-0,Amman,2,0,1,0,24309.80,USD
459582768-7,Capital City,0,2,2,2,45118.12,USD
861035611-6,A'zarqa,0,0,1,2,24505.48,JOD
243957170-9,Zarqa,0,1,0,0,35005.89,USD
612178321-4,amman,0,2,1,2,30654.53,JOD
357678408-X,,0,0,2,1,22400.87,USD
205220040-1,A'zarqa,1,1,1,0,47241.40,JOD
377167081-0,Zarqa,2,2,0,2,28752.92,JOD
104306835-X,Capital City,2,2,1,2,27144.70,JOD
252157484-8,amman,2,1,2,2,50449.26,JOD
412038827-1,amman,2,2,1,2,34193.93,JOD
123218728-3,Capital City,2,0,1,0,43456.40,JOD
855710282-8,Capital City,2,1,1,0,36815.21,JOD
681956936-X,A'zarqa,2,0,2,1,34229.75,JOD
156128838-1,A'zarqa,0,0,1,2,48710.21,JOD
911509346-8,Capital City,2,1,1,1,21873.39,USD
140736233-X,Zarqa,0,0,1,0,26259.89,USD
690752128-8,amman,0,1,1,2,25658.90,JOD
091141235-2,amman,0,2,1,2,26802.75,JOD
346594155-1,Zarqa,0,0,1,0,14752.10,JOD
219667247-5,amman,2,1,0,0,32568.07,JOD
006813115-1,Amman,2,2,2,1,48523.45,USD
036935124-X,Amman,1,2,0,2,43418.36,USD
359303489-1,Capital City,0,1,2,0,40968.37,USD
981992668-8,,1,0,0,2,44117.89,USD
354177729-X,Amman,0,0,2,0,24413.62,JOD
737276384-3,A'zarqa,2,1,0,1,29109.00,USD
966081514-X,Amman,2,1,2,1,33542.25,JOD
825694360-2,A'zarqa,0,2,2,2,12861.25,JOD
191974544-0,zaqra,1,0,2,0,12886.31,USD
899150658-5,Amman,2,2,0,2,12477.10,JOD
863952743-1,Capital City,0,1,0,2,25395.44,USD
623584012-8,zaqra,2,2,1,0,27768.92,USD
187198223-5,Amman,0,1,0,2,16988.11,USD
670393576-9,Capital City,1,0,1,0,47364.31,JOD
088938066-X,Capital City,2,1,0,0,50687.68,JOD
242373221-X,A'zarqa,1,1,2,0,49883.82,USD
356643329-2,A'zarqa,0,2,0,2,33163.87,JOD
905319111-9,Zarqa,2,1,1,0,17833.56,USD
979841905-7,zaqra,1,1,1,1,13163.01,USD
895197040-X,zaqra,0,0,0,1,52328.08,USD
360212308-1,Amman,2,2,1,2,27244.36,USD
444857677-9,A'zarqa,0,1,2,0,38432.16,USD
829161125-4,zaqra,0,0,0,2,29257.86,JOD
473857164-8,zaqra,2,0,1,2,32732.95,JOD
331032844-9,Amman,1,1,2,0,49388.04,JOD
655798208-7,Zarqa,2,0,1,1,49800.14,USD
486109346-5,,2,1,0,0,27330.51,USD
337282027-4,Zarqa,2,0,2,0,42058.18,USD
368479292-6,zaqra,1,0,0,1,23993.17,USD
761106021-X,A'zarqa,2,1,0,0,23164.71,USD
861482746-6,zaqra,0,1,0,2,26306.40,JOD
622710745-X,Zarqa,0,0,1,1,43382.09,JOD
872365287-X,amman,2,0,0,1,15278.01,JOD
759685182-7,Capital City,0,1,0,1,13075.48,USD
727527311-X,zaqra,0,0,0,0,27935.10,JOD
907684795-9,Amman,0,0,2,2,38470.88,JOD
878830656-9,amman,1,0,1,0,12650.33,USD
672478661-4,Zarqa,2,2,0,0,29606.24,USD
420239337-6,Amman,1,0,2,1,24865.69,JOD
124037597-2,Zarqa,1,2,0,0,35260.43,JOD
446581284-1,Zarqa,2,2,0,2,25500.74,JOD
657945308-7,amman,2,2,2,2,18719.07,JOD
186176181-3,Amman,1,2,0,0,26776.74,JOD
814814867-8,amman,2,1,1,2,44324.85,JOD
456340031-9,Amman,1,0,1,1,31858.74,JOD
600261868-6,A'zarqa,1,2,2,1,23039.22,JOD
277027911-4,Amman,0,0,1,0,46822.26,USD
769580923-3,amman,0,2,2,0,30128.65,JOD
103582205-9,A'zarqa,0,2,1,2,38081.17,USD
344971001-X,zaqra,0,0,2,2,48761.38,USD
903730700-0,Amman,2,2,2,2,37608.64,USD
710302854-0,Amman,1,2,0,0,51467.69,JOD
945723326-3,zaqra,1,2,1,1,33853.34,USD
939699198-8,amman,1,1,1,0,18071.45,USD
681139959-7,Capital City,1,1,2,0,38906.73,USD
740670552-2,zaqra,0,2,2,1,35400.84,USD
205514601-7,Zarqa,0,0,2,0,13317.46,JOD
050618405-6,zaqra,1,1,2,0,52415.75,USD
706755493-4,zaqra,0,1,2,1,39230.76,JOD
735682859-6,,1,2,1,0,36262.00,USD
819088065-9,Zarqa,0,2,0,2,23035.06,JOD
341483859-1,Amman,0,0,1,0,28629.70,JOD
846738710-6,Zarqa,1,0,2,0,50741.35,JOD
561796747-9,Capital City,0,0,0,0,24523.84,USD
888889039-4,,1,0,1,2,22403.47,JOD
822358307-0,Amman,2,0,2,0,26899.73,JOD
209359944-9,A'zarqa,0,1,2,0,50559.58,JOD
703818786-4,amman,2,1,2,1,40341.00,JOD
709817097-6,zaqra,1,2,2,2,26143.84,JOD
521389978-1,Zarqa,2,1,1,0,40826.96,JOD
780113780-9,zaqra,1,1,1,2,32063.37,JOD
631672445-4,Capital City,2,1,2,2,23178.59,JOD
310119282-X,Zarqa,0,2,0,0,20275.06,JOD
638804468-9,Zarqa,0,0,1,0,49022.79,USD
887476846-X,Zarqa,0,0,0,2,32135.06,JOD
284571693-1,amman,2,0,2,2,36076.18,USD
413050577-7,Zarqa,0,1,0,2,34890.86,USD
964347416-X,A'zarqa,1,2,1,0,36831.05,JOD
818916832-0,A'zarqa,1,1,2,1,39253.02,USD
634137862-9,Amman,2,2,2,2,36206.42,USD
084429500-0,Amman,2,0,0,2,52033.91,JOD
845576768-5,Amman,2,1,2,0,17480.14,JOD
663581329-2,amman,2,2,0,1,25275.66,JOD
770098161-2,,2,1,1,0,20533.75,USD
935672670-1,A'zarqa,2,2,1,1,29812.44,USD
675081031-4,Capital City,0,0,0,1,40456.47,USD
588944082-9,Capital City,0,0,1,0,41169.27,USD
551474834-0,Capital City,2,2,0,2,48851.77,JOD
636734267-2,amman,1,1,1,2,44175.48,USD
026065661-5,amman,1,1,2,0,41032.79,USD
703564931-X,amman,0,2,0,0,33836.90,JOD
182831436-6,Capital City,0,0,2,0,21898.08,USD
652158094-9,amman,1,1,0,0,20252.25,JOD
263928534-3,Zarqa,1,0,1,1,12085.10,JOD
190554383-2,Capital City,2,0,2,0,32665.05,JOD
317794740-6,A'zarqa,2,1,1,0,44909.08,JOD
086726844-1,amman,0,0,2,0,22034.34,JOD
479643279-5,Amman,1,1,1,1,50764.14,JOD
385188375-6,Amman,0,0,1,0,39723.41,JOD
056605065-X,zaqra,0,0,2,2,38544.04,JOD
679262633-3,amman,1,0,1,1,13635.49,JOD
480795466-0,amman,1,1,0,0,26335.17,USD
235280090-0,Capital City,0,1,1,2,52497.24,JOD
410493481-X,zaqra,2,0,2,2,43122.66,JOD
937637768-0,A'zarqa,0,1,2,2,24047.14,JOD
469880865-0,Zarqa,0,0,0,0,14775.66,USD
759855218-5,zaqra,2,2,0,2,26204.20,JOD
750343484-8,Zarqa,1,2,0,0,13773.23,JOD
910856894-4,Amman,1,0,2,0,47584.16,JOD
402182329-8,zaqra,2,1,0,2,27778.38,JOD
109970745-5,A'zarqa,0,0,2,2,43580.48,USD
449742587-8,Capital City,2,2,1,0,43959.28,USD
703661326-2,Capital City,2,1,2,0,50963.26,USD
954025560-0,,0,1,2,1,37589.96,USD
633753350-X,Capital City,2,0,2,2,32431.22,JOD
526343521-5,Amman,2,2,1,0,33262.97,USD
357994715-X,Amman,1,2,2,0,23961.79,USD
764251702-5,A'zarqa,0,1,2,2,17730.81,JOD
942595813-0,zaqra,1,2,2,2,34582.63,JOD
003447743-8,Amman,0,2,2,0,12131.03,USD
538317631-4,,1,1,2,1,44375.78,JOD
827352539-2,A'zarqa,2,2,2,1,25079.75,JOD
275437044-7,zaqra,1,2,2,0,33822.87,JOD
990791971-3,,2,1,1,0,19344.07,USD
467222625-5,amman,2,0,2,0,32745.37,JOD
449437779-1,Capital City,0,2,2,0,41294.09,USD
716404690-5,Amman,0,1,2,2,21782.86,JOD
467253128-7,,0,0,1,1,51756.99,USD
968141299-0,A'zarqa,2,1,1,2,13717.18,JOD
641558824-9,Amman,1,0,1,1,37858.61,USD
119470800-5,Capital City,0,0,1,2,34270.67,USD
881713369-8,Capital City,2,2,2,1,41624.10,JOD
113733156-9,Capital City,0,0,1,2,34736.83,JOD
470651686-2,amman,1,1,0,1,31636.27,USD
450108747-1,zaqra,2,0,2,2,45443.87,JOD
936697480-5,Amman,2,2,0,0,26943.99,USD
396770463-7,zaqra,0,2,1,2,39433.47,USD
019953175-7,Capital City,1,0,0,0,20330.55,USD
474564026-9,A'zarqa,1,0,0,1,36389.67,JOD
598445489-0,zaqra,0,0,2,1,14978.57,USD
336874271-X,Zarqa,2,2,1,1,28804.38,USD
951307127-8,zaqra,2,2,0,1,40703.97,USD
782571403-2,Amman,2,2,2,1,16023.41,USD
605124245-7,Zarqa,1,2,1,0,34181.55,USD
450528838-2,Amman,1,1,0,2,13841.79,JOD
094982876-9,amman,0,1,1,2,30814.05,USD
253202333-3,Capital City,0,0,2,0,14885.86,USD
071475738-1,amman,2,0,0,1,14774.89,USD
098321599-5,amman,1,1,0,1,48805.49,USD
382159850-6,A'zarqa,1,2,2,0,41209.85,USD
554701858-9,amman,2,0,0,2,48683.40,USD
403622258-9,amman,2,1,0,1,18523.16,USD
197047077-1,Capital City,2,1,2,2,31741.51,JOD
154674905-5,Amman,0,2,0,0,47079.89,USD
329928847-4,A'zarqa,2,2,0,0,29635.53,JOD
204885984-4,zaqra,1,1,2,1,33142.49,USD
804704114-2,,2,0,1,0,12724.29,USD
403431929-1,zaqra,2,0,2,0,47012.72,USD
663964392-8,Amman,2,2,1,1,38039.51,USD
033461904-1,zaqra,0,2,0,0,37582.78,USD
350046912-4,amman,0,0,2,1,50715.15,JOD
792072811-8,zaqra,0,0,2,2,39583.39,JOD
109275775-9,Amman,0,0,2,1,29288.22,JOD
854055019-9,zaqra,0,2,2,0,29243.40,USD
507713892-3,zaqra,2,0,2,0,17498.50,USD
271085472-4,Capital City,2,0,0,2,22947.72,JOD
492627494-9,amman,0,0,1,0,12027.59,JOD
154456261-6,Amman,2,0,1,0,43576.37,USD
593633916-5,amman,0,2,1,0,51386.45,JOD
476847753-4,Zarqa,1,2,1,1,29008.95,JOD
709433686-1,A'zarqa,0,2,2,2,14837.91,JOD
916990467-7,Zarqa,2,1,2,2,36898.12,USD
104188412-5,Zarqa,0,2,2,0,41439.92,USD
316391717-8,Amman,2,0,0,0,23308.05,USD
764542109-6,amman,2,1,0,2,48382.24,USD
290395738-X,Zarqa,1,2,1,2,25308.47,JOD
581836700-2,amman,2,0,1,1,40500.03,JOD
409854455-5,A'zarqa,2,2,1,2,12199.96,JOD
104415592-2,zaqra,0,2,2,1,30054.68,USD
692124076-2,Capital City,2,0,0,2,20209.96,USD
298294918-0,Amman,2,2,0,2,18560.79,USD
577029214-8,Amman,2,2,1,1,15515.36,JOD
789243667-7,Capital City,0,0,1,2,45215.76,USD
959681833-3,zaqra,1,1,0,2,16817.90,USD
513235839-X,A'zarqa,1,2,1,0,17436.49,USD
130189756-6,Capital City,0,2,0,1,22444.28,USD
308766878-8,amman,1,0,0,2,40050.92,USD
132013266-9,Amman,0,0,0,2,12138.75,USD
472603932-6,Amman,0,2,0,2,16944.72,JOD
424075916-1,A'zarqa,1,2,2,0,40876.60,USD
468567091-4,amman,1,2,2,0,34737.92,JOD
133787362-4,A'zarqa,0,0,0,0,27429.98,USD
425024363-X,amman,2,1,1,0,41334.11,JOD
311483744-1,Amman,0,0,2,0,31854.43,USD
499293213-4,amman,1,0,1,0,50134.97,JOD
014500765-0,amman,0,1,0,1,49892.27,USD
616242258-5,Amman,0,2,2,0,38138.23,USD
779140059-6,zaqra,2,2,1,0,43376.01,USD
043859009-0,Capital City,1,2,1,0,20008.88,JOD
282741405-8,A'zarqa,1,1,1,1,14614.83,JOD
003022093-9,Capital City,1,1,1,1,16170.58,USD
997332316-5,Capital City,1,0,2,0,21784.57,USD
303181899-7,A'zarqa,1,2,1,0,39966.69,USD
994156820-0,Capital City,2,2,0,0,50136.46,USD
465228001-7,A'zarqa,2,2,2,2,52274.60,JOD
903329677-2,amman,0,1,1,2,29029.26,JOD
315272051-3,zaqra,1,0,0,0,24261.58,JOD
884982388-6,Amman,1,2,2,1,29650.97,JOD
640167348-6,A'zarqa,2,2,1,2,37201.77,JOD
853378089-3,amman,0,2,2,0,49378.79,USD
852203926-7,amman,2,2,1,1,21666.85,USD
620014074-X,Zarqa,2,1,0,1,12883.07,JOD
148394423-9,Zarqa,0,0,2,0,50184.33,USD
000499021-8,A'zarqa,2,1,0,2,27875.40,JOD
038943545-7,Capital City,2,0,2,1,28832.02,USD
079936113-5,Capital City,0,1,2,1,49984.14,USD
545784119-7,Capital City,0,2,2,0,21867.17,USD
204781508-8,zaqra,1,0,0,2,41747.91,JOD
628453094-3,Capital City,2,0,0,1,42437.87,USD
333872948-0,,2,1,1,0,49786.28,USD
805279031-X,zaqra,1,2,0,2,48459.07,USD
088272827-X,Amman,0,0,0,0,35398.98,USD
938815471-1,Amman,1,1,2,2,29926.22,JOD
316827633-2,Capital City,1,0,1,0,27504.80,JOD
316737439-X,Amman,2,0,1,1,18307.39,USD
721855234-X,Zarqa,1,0,0,1,52637.51,JOD
127932991-2,amman,0,2,0,1,42194.78,USD
196729141-1,A'zarqa,1,2,0,1,40993.76,USD
681612993-8,amman,1,1,2,2,46814.05,JOD
065378463-5,Zarqa,2,1,1,1,28554.21,JOD
080016909-3,Capital City,0,0,0,0,45239.41,USD
733379211-0,zaqra,2,1,1,1,22169.00,USD
025290669-1,Capital City,0,1,0,2,16631.84,USD
463414379-8,A'zarqa,1,1,1,0,18458.15,USD
698621463-4,amman,1,1,2,0,35429.82,USD
461524590-4,amman,0,0,2,2,40940.30,USD
779829267-5,Amman,0,1,0,0,34730.65,JOD
468091888-8,amman,0,1,2,2,50612.55,JOD
713718720-X,Zarqa,0,1,0,2,46480.76,USD
