Company,Country,Department-1,Department-2,Department-3,Department-4,Salary,Currency
598192865-4,Kuwait,1,0,2,2,1304.32,usd
984238788-7,jod,1,0,0,2,960.27,euro
506462553-7,Kuwait,0,1,0,2,1238.71,Euro
961883855-2,egypt,0,1,2,0,1338.89,usd
648949869-3,jod,0,2,0,1,1092.67,euro
341666163-X,Kuwait,1,0,1,2,1458.62,euro
607725601-3,Kuwait,0,1,0,1,996.56,JOD
203635572-2,egypt,1,1,1,0,823.04,Euro
005891469-2,JOD,1,2,1,0,760.08,euro
677785816-4,jod,1,1,0,0,1453.15,euro
926750587-4,JOD,0,1,0,2,694.98,USD
686393470-1,Jordan,2,2,1,2,1399.20,$
652832974-5,Egypt,0,1,0,2,671.99,USD
438064713-7,egypt,0,2,2,1,752.11,$
137176459-X,JOD,0,2,2,0,1492.79,euro
901942118-2,egypt,0,1,1,2,1344.61,Euro
223051862-3,JOD,2,0,1,0,863.66,euro
670226016-4,Jordan,0,0,2,1,1010.78,Euro
206349373-1,jod,2,0,2,1,611.99,Euro
659687380-3,JOD,2,0,1,1,1117.56,USD
084154788-2,Kuwait,2,1,2,2,1311.16,euro
985506220-5,Jordan,1,1,2,2,1298.11,$
893466102-X,JOD,1,0,0,2,780.84,JOD
303609322-2,egypt,1,1,0,1,802.66,JOD
049086544-5,Jordan,1,1,1,0,851.23,JOD
167283344-2,egypt,2,1,0,1,917.26,euro
429510431-0,jod,2,0,0,1,1458.97,usd
155690201-8,Jordan,2,0,0,2,988.33,$
302877171-3,JOD,2,1,0,2,1131.81,Euro
743151783-1,egypt,1,2,1,2,1220.61,Euro
874980658-0,Jordan,2,1,1,2,644.95,Euro
397865193-9,Jordan,0,1,2,1,617.58,USD
208710871-4,Jordan,1,0,2,1,749.96,Euro
124087682-3,Jordan,0,1,2,2,1229.37,JOD
334854836-5,egypt,2,0,2,1,635.75,JOD
474807847-2,Jordan,0,2,0,2,845.02,JOD
280280669-6,Kuwait,1,0,1,1,844.74,USD
125453814-3,egypt,2,2,2,0,635.06,$
005893952-0,Egypt,2,1,2,0,1037.45,USD
195020869-9,Egypt,2,2,1,1,1240.91,$
398563775-X,Jordan,1,2,1,0,1430.14,USD
831586159-X,jod,2,0,1,1,1179.93,JOD
097290756-4,egypt,0,1,0,2,1359.96,JOD
285004499-7,Kuwait,2,2,1,0,1375.72,JOD
311553426-4,Jordan,0,0,0,1,1177.29,euro
395968618-8,egypt,0,0,1,0,855.16,Euro
705439302-3,Jordan,1,0,0,2,1189.85,euro
126142280-5,Jordan,0,0,1,0,1039.00,euro
783530582-8,Egypt,1,2,0,1,1087.64,$
756639599-8,jod,0,1,1,0,1417.21,JOD
944631343-0,Jordan,0,1,2,1,917.73,$
226014173-0,JOD,0,1,1,0,716.89,JOD
370840885-3,Egypt,2,2,0,0,690.92,USD
985773867-2,,0,2,,0,1256.75,euro
290962407-2,Kuwait,1,1,2,2,728.70,USD
670171795-0,JOD,0,2,2,1,1292.66,usd
266975776-6,egypt,2,1,1,1,772.74,$
467622293-9,Jordan,2,2,0,0,1261.08,euro
222079252-8,JOD,0,0,2,2,1105.72,$
664511007-3,jod,0,2,0,1,926.43,Euro
835792823-4,jod,2,0,0,0,1415.32,euro
362347156-9,JOD,1,2,2,2,1113.37,usd
090757524-2,jod,0,0,1,1,1009.71,USD
068287243-1,jod,2,2,0,1,743.20,Euro
705449925-5,Egypt,2,0,2,0,948.71,euro
857468630-1,egypt,2,2,0,2,1094.63,USD
583799130-1,Jordan,0,1,2,1,1297.85,USD
571266604-9,Kuwait,2,2,1,1,704.87,$
190251133-6,jod,0,0,1,2,735.63,JOD
539857113-3,JOD,2,0,0,0,625.27,USD
692907023-8,JOD,1,0,0,1,659.24,usd
196958986-8,Jordan,0,2,1,1,717.91,$
855949664-5,JOD,0,1,2,0,1316.96,usd
385423650-6,JOD,1,0,0,1,1247.07,euro
702764449-5,egypt,2,1,1,2,1106.70,usd
406374262-8,Kuwait,1,2,0,1,1271.28,USD
341040886-X,Jordan,1,1,1,2,903.46,USD
035126495-7,Egypt,2,1,2,1,723.13,USD
058297266-3,Egypt,1,1,1,0,963.29,usd
235201989-3,JOD,0,1,2,0,1302.74,usd
735211702-4,jod,1,1,1,0,683.76,euro
967986915-6,Jordan,0,1,0,1,919.29,euro
967199855-0,Egypt,1,0,0,0,640.37,JOD
616606638-4,Jordan,0,2,2,1,1205.45,Euro
818370795-5,JOD,2,1,2,2,653.76,euro
216785179-0,jod,0,1,1,0,1108.17,JOD
568299192-3,jod,2,2,0,2,1078.06,USD
035450445-2,JOD,2,1,2,0,1418.14,euro
356530810-9,JOD,0,2,0,1,1485.26,usd
108981441-0,Kuwait,2,1,0,0,899.41,euro
119675314-8,JOD,0,1,0,1,1038.44,usd
834962805-7,JOD,2,1,0,2,944.96,JOD
071815927-6,JOD,1,0,2,1,785.24,$
319694674-6,jod,1,1,2,1,1139.46,USD
455954241-4,Jordan,1,2,2,2,634.72,euro
798977627-8,Egypt,2,1,2,2,832.06,USD
567966677-4,Egypt,0,1,2,1,880.74,JOD
747498141-6,egypt,1,0,0,0,1253.14,Euro
382931202-4,Egypt,1,1,0,2,904.79,Euro
057499659-1,Egypt,1,0,1,1,942.00,usd
264784536-0,Jordan,2,1,1,0,905.64,USD
348163994-5,jod,1,0,1,0,1142.86,JOD
427969454-0,jod,0,0,2,1,1046.93,$
726588005-6,egypt,1,1,2,1,882.30,$
222132258-4,egypt,0,0,2,0,1086.08,usd
423544207-4,JOD,1,2,1,0,1373.35,$
090054593-3,Egypt,1,2,1,1,1173.09,Euro
390876326-6,Kuwait,2,0,0,0,728.63,Euro
701054270-8,Jordan,2,1,1,0,987.18,Euro
731285138-X,jod,2,2,2,2,1436.18,$
878537996-4,Jordan,1,1,0,1,732.59,usd
428954749-4,Jordan,2,0,0,0,1020.90,USD
849605720-8,egypt,0,1,1,2,912.67,JOD
444474928-8,Kuwait,2,2,0,1,774.79,euro
092754406-7,jod,1,1,1,1,917.01,USD
216703855-0,egypt,2,2,2,2,1486.61,$
162584925-7,Jordan,2,0,2,1,703.68,USD
424640385-7,jod,2,2,1,0,1044.75,JOD
638863243-2,jod,2,2,2,2,1442.20,USD
070930844-2,Kuwait,2,0,2,2,858.48,USD
562893000-8,egypt,2,1,2,2,1454.40,JOD
892369460-6,jod,2,1,0,2,831.45,JOD
606904031-7,Egypt,0,2,1,1,1382.49,usd
461589030-3,JOD,1,2,0,0,1351.90,USD
551151850-6,JOD,0,1,2,0,1348.83,euro
002698685-X,Egypt,2,0,0,0,935.69,euro
297089626-5,egypt,1,2,0,0,706.89,usd
917472449-5,Jordan,0,0,2,0,1389.60,USD
743768654-6,jod,2,0,1,1,1104.00,USD
293814023-1,Kuwait,0,1,0,1,1307.58,JOD
211593035-5,egypt,1,1,0,0,1248.62,usd
086761456-0,,2,0,,1,770.36,JOD
000223263-4,Jordan,0,0,0,2,1433.70,euro
224406258-9,Jordan,1,1,2,1,886.60,euro
707888666-6,,2,1,,0,1313.08,JOD
351834924-4,jod,1,0,1,2,973.52,JOD
360029463-6,egypt,2,1,2,2,1014.03,$
568871974-5,egypt,1,2,1,1,1373.46,JOD
932033912-0,jod,2,1,0,2,950.51,usd
076598299-4,jod,2,0,1,2,1334.74,$
779921045-1,egypt,1,2,2,0,1270.05,Euro
901112523-1,jod,0,2,2,1,884.29,usd
579376590-5,Egypt,2,0,0,0,1035.42,JOD
578539543-6,Egypt,0,2,2,0,703.88,euro
364989387-8,Jordan,1,0,0,1,737.21,USD
799365921-3,JOD,0,2,0,2,705.93,usd
687387215-6,egypt,2,0,1,1,642.16,euro
105796698-3,JOD,0,2,1,0,879.31,USD
827110723-2,egypt,0,0,0,1,1466.19,Euro
180773837-X,Jordan,2,0,0,1,1314.03,$
041393221-4,Egypt,1,0,2,0,853.52,euro
340512110-8,Kuwait,0,2,2,1,942.28,USD
271517896-4,Kuwait,2,2,1,1,1271.75,JOD
060604840-5,egypt,0,1,2,1,1336.88,JOD
085086194-2,Jordan,1,2,2,2,1461.18,$
849987595-5,jod,0,2,1,0,1281.90,usd
068731621-9,egypt,2,1,2,0,777.31,Euro
033923956-5,jod,2,1,1,0,948.11,JOD
497331345-9,egypt,0,2,1,0,1055.52,USD
855717916-2,Kuwait,2,0,2,2,1224.75,usd
527432137-2,Egypt,2,1,1,2,620.97,usd
260658564-X,JOD,0,2,1,1,950.15,usd
670191651-1,,0,2,,1,616.43,JOD
364920424-X,egypt,0,1,1,1,1246.34,USD
738135248-6,jod,2,1,1,1,1438.47,usd
595562316-7,jod,0,1,2,2,1262.59,$
412036381-3,egypt,0,2,1,0,940.61,$
629496033-9,Egypt,0,2,2,0,1341.99,USD
868303505-0,jod,2,1,2,1,616.35,Euro
108750713-8,Jordan,2,0,2,2,1421.66,JOD
941857170-6,jod,0,2,1,0,955.91,Euro
515707316-X,Kuwait,0,0,0,2,1253.53,$
946377006-2,Jordan,0,2,2,0,747.26,$
992750085-8,Egypt,2,1,2,0,1015.17,Euro
297291248-9,jod,2,2,0,1,1297.54,JOD
820319522-9,egypt,0,1,1,2,953.20,$
176053095-6,JOD,0,2,2,1,1446.45,usd
666263917-6,Jordan,2,1,0,0,1030.22,JOD
864540036-7,JOD,2,0,1,1,1413.81,$
766708057-7,Kuwait,0,2,0,0,1052.91,USD
260083608-X,Egypt,2,2,2,0,1234.99,Euro
326649039-8,JOD,0,2,1,1,1077.71,USD
386817609-8,egypt,2,2,0,1,948.52,Euro
203231728-1,egypt,0,2,2,2,1457.53,usd
085861891-5,egypt,1,2,1,1,1058.02,JOD
051511991-1,egypt,0,1,2,1,980.33,USD
907623918-5,JOD,1,1,0,1,1349.86,usd
964048107-6,Jordan,2,0,2,2,1161.56,euro
884916437-8,JOD,1,0,2,2,1014.01,USD
438722424-X,egypt,0,0,1,0,732.81,Euro
707529540-3,jod,2,0,0,0,1492.97,euro
644106018-3,JOD,2,1,0,0,1199.71,USD
504704018-6,egypt,2,2,2,2,1197.91,usd
914133400-0,Kuwait,2,2,0,1,685.07,JOD
121545733-2,jod,1,0,1,1,1301.40,Euro
784153341-1,Kuwait,0,2,0,0,868.62,USD
360999297-2,Egypt,1,0,2,2,702.81,euro
201587402-X,Jordan,1,0,2,0,1240.39,JOD
856340448-2,egypt,0,0,1,1,844.30,euro
481352607-1,JOD,0,2,1,0,865.36,euro
801292468-4,jod,0,2,0,2,1222.71,USD
486902517-5,JOD,0,2,0,2,1137.60,JOD
770159828-6,Egypt,1,1,2,2,607.01,Euro
050325071-6,Jordan,1,0,1,2,1358.76,euro
249411481-0,jod,2,0,1,0,901.42,usd
131110440-2,egypt,1,0,2,0,854.07,USD
466257372-6,JOD,0,2,2,1,1209.25,JOD
738459877-X,JOD,2,1,1,0,1140.37,Euro
124307142-7,egypt,0,2,1,1,1413.63,usd
256511880-5,Egypt,0,0,1,2,913.21,Euro
167941983-8,Jordan,0,2,2,1,843.80,USD
559357275-5,Egypt,2,1,2,0,923.31,usd
880856415-0,egypt,0,2,1,1,710.25,Euro
782787561-0,Kuwait,1,2,1,0,787.48,$
435726272-0,,1,2,,1,1179.61,JOD
875389709-9,Egypt,0,1,1,0,1174.66,JOD
921243476-2,Egypt,1,2,1,0,647.25,euro
060209467-4,egypt,1,2,0,0,686.16,usd
873630062-4,JOD,2,0,1,0,711.08,Euro
199631076-3,,0,2,,0,854.02,USD
885168361-1,Jordan,0,2,0,2,1046.04,euro
960991673-2,JOD,0,2,0,2,1080.55,Euro
959511371-9,Jordan,1,2,0,0,1115.99,Euro
139777750-8,Egypt,0,0,0,2,939.37,JOD
711547849-X,Egypt,2,0,0,0,739.47,JOD
855290754-2,JOD,1,2,2,2,846.89,euro
704656206-7,jod,0,0,1,1,966.21,USD
427531905-2,egypt,2,2,0,1,858.36,euro
958692844-6,Jordan,2,2,0,0,854.10,$
051245201-6,egypt,2,2,1,2,1094.73,JOD
375122128-X,egypt,0,1,0,0,1140.38,USD
828887974-8,Kuwait,2,2,2,0,995.83,Euro
725385541-8,Jordan,2,2,1,0,928.42,euro
812796719-X,egypt,1,2,1,2,622.22,euro
109511246-5,Jordan,1,1,1,1,1285.78,JOD
367286561-3,Jordan,1,0,0,0,898.91,JOD
936798791-9,,0,1,,0,896.84,USD
774072302-9,Egypt,1,2,0,2,1040.82,Euro
711758579-X,JOD,0,2,0,0,1402.97,usd
539849951-3,jod,1,2,2,2,924.98,JOD
353669924-3,JOD,0,0,1,2,1097.65,Euro
626737219-7,egypt,1,1,1,1,1195.00,Euro
434277058-X,jod,2,0,0,0,726.42,euro
266034248-2,Jordan,1,1,0,2,1013.80,$
706042953-0,Kuwait,1,0,0,0,1296.89,USD
046405482-6,JOD,2,1,2,1,1155.03,usd
357699079-8,egypt,0,1,2,1,1430.85,$
064326437-X,Egypt,2,1,1,2,675.61,JOD
980982939-6,Jordan,2,0,2,2,658.11,Euro
593964049-4,jod,1,1,0,0,1497.88,USD
743295187-X,jod,0,2,0,0,1443.70,USD
804950045-4,JOD,1,1,1,1,670.60,Euro
589891618-0,jod,0,0,0,1,1498.74,Euro
048075333-4,JOD,0,2,1,1,856.57,usd
331813881-9,egypt,1,1,0,1,1459.08,$
945013414-6,Jordan,1,0,0,0,955.35,Euro
799568327-8,JOD,1,0,0,2,935.36,Euro
392256157-8,JOD,2,2,1,2,825.89,USD
678725765-1,Kuwait,0,2,1,0,779.16,$
186692968-2,egypt,1,1,1,1,998.14,JOD
389914995-5,jod,0,1,1,0,718.59,$
453099791-X,Kuwait,2,0,0,0,960.70,Euro
305657672-5,JOD,1,0,1,1,1407.36,usd
551902639-4,Kuwait,1,1,0,0,1367.11,usd
593964049-4,jod,1,1,0,0,1497.88,USD
743295187-X,jod,0,2,0,0,1443.70,USD
804950045-4,JOD,1,1,1,1,670.60,Euro
589891618-0,jod,0,0,0,1,1498.74,Euro
048075333-4,JOD,0,2,1,1,856.57,usd
331813881-9,egypt,1,1,0,1,1459.08,$
945013414-6,Jordan,1,0,0,0,955.35,Euro
